Genus,Species,Sub.species,Latitude,Longitude,Country,Subfamily,Tribe,Collection_date,Source
Ithomia,drymo,NA,-29.625,-50.375,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-22.375,-44.625,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-19.875,-40.625,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-20.125,-40.625,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-23.625,-47.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-23.625,-42.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-22.875,-47.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-22.875,-47.375,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-22.875,-46.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-23.375,-44.625,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-19.625,-42.625,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-22.625,-45.375,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-19.125,-42.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-18.125,-40.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-31.625,-52.375,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-23.375,-44.875,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-25.125,-45.375,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-15.625,-47.875,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-26.375,-48.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-29.375,-50.375,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-26.375,-48.875,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-22.875,-45.875,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-23.125,-46.875,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-25.625,-45.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-23.375,-45.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-22.375,-43.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-14.125,-39.375,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-15.125,-39.125,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-22.875,-46.875,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-20.875,-42.875,Brazil,NA,NA,NA,Dore
Ithomia,drymo,NA,-25.625,-54.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.875,-46.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-15.125,-39.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.625,-45.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-20.125,-44.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-26.125,-45.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.625,-42.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-15.375,-39.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-25.125,-47.875,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.875,-45.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-18.375,-39.875,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-19.125,-42.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.875,-46.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-19.125,-40.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.625,-43.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.375,-42.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.875,-43.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-19.375,-40.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-27.875,-51.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-25.875,-46.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.125,-44.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.875,-47.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-24.375,-50.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-16.875,-42.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-15.875,-39.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-19.375,-41.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.875,-46.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.875,-44.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-21.875,-43.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-24.375,-47.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.375,-47.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-19.875,-40.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.625,-47.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.625,-42.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-24.125,-46.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.875,-47.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-18.125,-39.875,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.625,-42.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.375,-44.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-19.625,-42.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.375,-44.875,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.625,-47.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.875,-43.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-18.125,-40.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.875,-42.625,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-23.125,-46.875,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-15.625,-39.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-25.625,-45.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-15.125,-39.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-14.125,-39.375,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-15.125,-39.125,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-20.875,-42.875,Brazil,NA,NA,NA,Dore
Ithomia,lichyi,NA,-22.625,-43.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.875,-46.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-27.375,-49.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-15.125,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.875,-41.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.375,-43.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-17.125,-53.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.875,-46.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-16.125,-49.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-21.125,-46.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.375,-43.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.625,-45.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.875,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.125,-44.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-27.125,-49.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-25.375,-44.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-26.125,-45.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.625,-45.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-15.875,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.625,-42.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.625,-41.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.875,-46.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-21.375,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-15.375,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.375,-47.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.625,-41.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-25.125,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.875,-51.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-12.375,-38.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-21.875,-44.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-29.125,-51.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-18.875,-49.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-24.125,-50.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.875,-45.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-27.375,-50.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-18.375,-39.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-19.125,-42.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-19.125,-40.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.125,-44.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.875,-46.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.375,-42.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-21.875,-46.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-15.375,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.625,-46.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.125,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-16.625,-49.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.125,-46.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.875,-49.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-27.875,-51.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-25.875,-46.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-28.375,-53.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.125,-44.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.875,-47.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-24.375,-50.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-16.375,-51.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.875,-42.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.375,-51.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-15.625,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-16.875,-42.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-15.875,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.375,-46.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.875,-45.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.375,-44.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.125,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-19.375,-41.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-26.625,-49.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-21.625,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.875,-44.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-21.875,-43.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-24.375,-47.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.375,-47.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.375,-53.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.375,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-29.625,-50.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-25.875,-51.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-19.875,-40.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.125,-40.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-21.625,-48.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.625,-52.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.625,-47.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-17.375,-52.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-17.375,-53.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.625,-42.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-24.125,-46.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.625,-46.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.875,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-17.875,-49.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-18.125,-39.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.875,-46.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-27.125,-57.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.125,-46.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.625,-42.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-19.375,-44.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.375,-44.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-19.625,-42.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.875,-48.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.625,-45.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-19.125,-42.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-18.125,-40.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-31.625,-52.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-19.875,-43.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.375,-44.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-25.125,-45.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-24.875,-45.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-18.125,-48.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.875,-49.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-18.125,-40.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-32.875,-51.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-21.875,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-27.625,-54.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-21.125,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.375,-47.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-15.625,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.875,-49.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-26.375,-48.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.625,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-27.375,-55.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-25.375,-55.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-26.375,-55.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-29.375,-50.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-29.875,-51.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-27.875,-56.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.875,-42.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-27.125,-52.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-26.375,-48.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.875,-45.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-15.625,-39.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-25.625,-45.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-23.375,-45.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.375,-43.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-27.125,-53.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-14.125,-39.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-18.875,-48.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-21.875,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-20.875,-42.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-22.625,-43.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,lysimnia,-25.625,-54.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-7.625,-35.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-15.125,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-9.125,-36.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-7.125,-35.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-8.375,-36.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-12.375,-38.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-8.875,-38.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-8.375,-35.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-19.625,-40.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-15.625,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-16.875,-42.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-17.125,-40.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-15.875,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-19.375,-41.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-8.625,-35.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-9.625,-35.625,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-18.125,-39.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-18.125,-40.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-8.125,-34.875,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-8.125,-35.125,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-15.125,-39.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-14.125,-39.375,Brazil,NA,NA,NA,Dore
Mechanitis,lysimnia,nesaea,-15.125,-39.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.875,-46.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-15.125,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.875,-41.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-17.125,-53.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.875,-46.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-16.125,-49.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-21.125,-46.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.375,-43.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.625,-45.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.875,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.125,-44.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-26.125,-45.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-15.875,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.625,-42.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.625,-41.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.875,-46.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.375,-42.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-21.375,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-15.375,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.375,-47.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.625,-41.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-25.125,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.875,-51.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-21.875,-44.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-18.875,-49.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.875,-45.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-18.375,-39.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-19.125,-42.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-19.125,-40.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.125,-44.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.375,-42.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-21.875,-46.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-15.375,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.625,-46.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.125,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-16.625,-49.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.125,-46.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.875,-49.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-27.875,-51.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-25.875,-46.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.375,-46.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.125,-44.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.875,-47.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-16.375,-51.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.875,-42.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.375,-51.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-15.625,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-16.875,-42.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-17.125,-40.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-15.875,-39.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.375,-46.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-19.375,-41.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-21.625,-47.875,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.875,-44.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-21.875,-43.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-24.375,-47.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.375,-47.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.375,-53.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.375,-47.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-20.125,-40.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-21.625,-48.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.625,-52.375,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-23.625,-47.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-17.375,-52.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-17.375,-53.125,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-24.125,-46.625,Brazil,NA,NA,NA,Dore
Mechanitis,polymnia,casabranca,-22.625,-46.625,Brazil,NA,NA,NA,Dore
